timestamp,open,high,low,close,volume
2022-07-23 22:30:00+00:00,22407.07,22427.29,22405.92,22423.5,118.99507
2022-07-23 22:31:00+00:00,22425.64,22476.0,22412.97,22453.36,168.40573
2022-07-23 22:32:00+00:00,22456.92,22477.2,22452.52,22462.05,140.41201
2022-07-23 22:33:00+00:00,22465.07,22487.44,22452.15,22466.12,155.39184
2022-07-23 22:34:00+00:00,22469.21,22489.0,22455.78,22481.93,113.15257
2022-07-23 22:35:00+00:00,22481.93,22500.0,22464.94,22485.43,240.83728
2022-07-23 22:36:00+00:00,22485.43,22502.73,22479.2,22498.12,142.14148
2022-07-23 22:37:00+00:00,22498.12,22517.1,22481.06,22490.77,252.16409
2022-07-23 22:38:00+00:00,22490.77,22508.38,22477.14,22484.63,161.34065
2022-07-23 22:39:00+00:00,22484.63,22493.95,22452.28,22461.35,134.66767
2022-07-23 22:40:00+00:00,22461.35,22473.38,22455.76,22464.42,67.62525
2022-07-23 22:41:00+00:00,22467.25,22474.88,22460.0,22461.63,45.213
2022-07-23 22:42:00+00:00,22462.89,22473.12,22460.0,22465.28,38.40505
2022-07-23 22:43:00+00:00,22466.45,22471.97,22454.09,22458.36,85.68538
2022-07-23 22:44:00+00:00,22456.18,22463.87,22433.28,22437.92,84.75188
2022-07-23 22:45:00+00:00,22437.92,22463.17,22429.11,22459.44,83.44599
2022-07-23 22:46:00+00:00,22458.46,22461.2,22439.03,22451.48,68.57342
2022-07-23 22:47:00+00:00,22451.48,22472.99,22443.09,22466.46,135.66753
2022-07-23 22:48:00+00:00,22470.14,22482.3,22460.01,22479.58,54.36534
2022-07-23 22:49:00+00:00,22479.58,22483.72,22470.51,22475.32,52.50823
2022-07-23 22:50:00+00:00,22473.52,22501.51,22470.48,22483.92,84.60219
2022-07-23 22:51:00+00:00,22483.92,22488.55,22473.58,22479.26,107.07631
2022-07-23 22:52:00+00:00,22478.22,22484.02,22472.75,22479.67,38.54315
2022-07-23 22:53:00+00:00,22479.67,22479.7,22469.92,22474.94,34.96972
2022-07-23 22:54:00+00:00,22474.94,22499.73,22474.54,22483.97,87.03953
2022-07-23 22:55:00+00:00,22481.98,22500.0,22479.05,22486.61,83.25012
2022-07-23 22:56:00+00:00,22486.61,22497.73,22483.4,22487.18,41.70904
2022-07-23 22:57:00+00:00,22487.18,22498.89,22485.01,22495.58,40.63724
2022-07-23 22:58:00+00:00,22495.58,22495.7,22485.0,22488.0,29.6681
2022-07-23 22:59:00+00:00,22486.71,22490.98,22468.47,22469.08,68.78749
2022-07-23 23:00:00+00:00,22469.08,22478.51,22454.81,22462.71,115.33045
2022-07-23 23:01:00+00:00,22462.71,22479.8,22447.01,22471.7,113.3042
2022-07-23 23:02:00+00:00,22475.43,22505.75,22456.96,22504.09,132.34783
2022-07-23 23:03:00+00:00,22505.75,22548.0,22493.45,22509.57,282.39518
2022-07-23 23:04:00+00:00,22509.56,22513.97,22474.74,22480.34,148.74263
2022-07-23 23:05:00+00:00,22477.25,22532.16,22471.77,22523.46,130.7965
2022-07-23 23:06:00+00:00,22523.46,22544.56,22517.23,22531.57,213.99021
2022-07-23 23:07:00+00:00,22533.22,22533.77,22513.02,22521.42,93.4001
2022-07-23 23:08:00+00:00,22524.14,22531.22,22516.91,22524.23,65.09909
2022-07-23 23:09:00+00:00,22524.23,22527.14,22496.3,22504.05,57.38833
2022-07-23 23:10:00+00:00,22504.05,22526.24,22500.52,22523.83,49.25531
2022-07-23 23:11:00+00:00,22523.83,22523.83,22503.27,22511.59,31.89699
2022-07-23 23:12:00+00:00,22511.59,22513.54,22499.0,22508.35,54.62546
2022-07-23 23:13:00+00:00,22508.35,22509.98,22502.74,22509.0,28.47591
2022-07-23 23:14:00+00:00,22509.0,22512.77,22502.47,22508.51,101.06866
2022-07-23 23:15:00+00:00,22506.04,22510.0,22500.95,22506.14,39.00918
2022-07-23 23:16:00+00:00,22506.14,22527.38,22503.57,22522.66,47.10536
2022-07-23 23:17:00+00:00,22524.67,22524.68,22495.58,22500.84,41.3272
2022-07-23 23:18:00+00:00,22499.67,22510.0,22493.45,22499.11,56.94022
2022-07-23 23:19:00+00:00,22501.1,22507.79,22496.5,22500.58,39.7987
2022-07-23 23:20:00+00:00,22500.58,22518.8,22497.24,22517.2,34.72299
2022-07-23 23:21:00+00:00,22515.77,22517.79,22491.32,22493.48,48.37076
2022-07-23 23:22:00+00:00,22493.86,22493.86,22451.4,22465.1,123.73879
2022-07-23 23:23:00+00:00,22467.85,22478.46,22459.37,22469.08,51.34576
2022-07-23 23:24:00+00:00,22470.86,22477.91,22463.87,22471.58,38.83397
2022-07-23 23:25:00+00:00,22471.58,22511.5,22468.81,22504.51,93.94063
2022-07-23 23:26:00+00:00,22505.93,22514.49,22501.55,22504.15,59.39629
2022-07-23 23:27:00+00:00,22504.15,22518.39,22503.78,22512.75,40.53071
2022-07-23 23:28:00+00:00,22514.41,22524.31,22500.0,22518.64,78.89841
2022-07-23 23:29:00+00:00,22518.64,22528.28,22496.33,22499.97,133.65445
2022-07-23 23:30:00+00:00,22499.97,22509.84,22496.36,22497.91,35.83698
2022-07-23 23:31:00+00:00,22499.92,22518.79,22492.01,22502.22,70.09525
2022-07-23 23:32:00+00:00,22502.22,22541.41,22501.97,22534.73,99.99562
2022-07-23 23:33:00+00:00,22534.73,22559.0,22532.6,22548.53,126.76549
2022-07-23 23:34:00+00:00,22548.53,22550.69,22478.3,22492.44,183.71657
2022-07-23 23:35:00+00:00,22494.03,22521.9,22481.41,22483.07,126.97613
2022-07-23 23:36:00+00:00,22485.12,22509.34,22483.06,22496.63,49.0393
2022-07-23 23:37:00+00:00,22496.63,22498.68,22486.75,22491.68,38.56261
2022-07-23 23:38:00+00:00,22491.05,22492.79,22483.31,22490.95,22.94023
2022-07-23 23:39:00+00:00,22488.63,22491.7,22466.56,22471.03,56.41611
2022-07-23 23:40:00+00:00,22471.03,22480.0,22467.01,22470.54,35.98618
2022-07-23 23:41:00+00:00,22470.54,22482.0,22467.81,22476.66,34.35987
2022-07-23 23:42:00+00:00,22476.66,22480.58,22463.08,22470.73,27.93466
2022-07-23 23:43:00+00:00,22468.15,22471.7,22455.56,22463.56,52.48685
2022-07-23 23:44:00+00:00,22463.56,22469.28,22455.52,22460.54,35.55491
2022-07-23 23:45:00+00:00,22460.54,22476.04,22453.66,22472.3,51.74266
2022-07-23 23:46:00+00:00,22472.3,22473.91,22464.68,22471.26,19.62804
2022-07-23 23:47:00+00:00,22472.88,22477.02,22467.34,22471.65,35.95016
2022-07-23 23:48:00+00:00,22471.65,22484.08,22463.68,22464.32,43.58814
2022-07-23 23:49:00+00:00,22464.32,22474.64,22463.26,22466.33,27.96766
2022-07-23 23:50:00+00:00,22467.7,22473.95,22452.93,22453.74,97.21243
2022-07-23 23:51:00+00:00,22455.19,22508.79,22426.72,22500.64,187.19174
2022-07-23 23:52:00+00:00,22502.37,22503.83,22458.73,22464.03,94.40643
2022-07-23 23:53:00+00:00,22464.03,22489.56,22459.28,22473.58,100.36318
2022-07-23 23:54:00+00:00,22473.44,22485.0,22469.46,22470.93,69.64692
2022-07-23 23:55:00+00:00,22472.33,22478.6,22458.82,22462.05,32.57302
2022-07-23 23:56:00+00:00,22459.81,22469.91,22453.43,22456.11,42.10959
2022-07-23 23:57:00+00:00,22456.11,22460.27,22432.64,22436.17,89.49937
2022-07-23 23:58:00+00:00,22433.68,22464.0,22433.54,22453.09,149.23018
2022-07-23 23:59:00+00:00,22455.21,22462.16,22445.34,22451.07,34.11282
2022-07-24 00:00:00+00:00,22448.58,22465.0,22448.58,22456.94,49.974
2022-07-24 00:01:00+00:00,22456.94,22515.2,22456.94,22513.5,173.84645
2022-07-24 00:02:00+00:00,22513.5,22569.71,22501.34,22560.83,288.02702
2022-07-24 00:03:00+00:00,22559.79,22655.0,22536.15,22597.89,683.78416
2022-07-24 00:04:00+00:00,22597.88,22637.27,22584.33,22592.31,273.83896
2022-07-24 00:05:00+00:00,22592.31,22625.19,22589.43,22608.65,138.8506
2022-07-24 00:06:00+00:00,22608.65,22610.48,22558.2,22572.14,122.21181
2022-07-24 00:07:00+00:00,22572.14,22597.32,22564.67,22585.24,151.68566
2022-07-24 00:08:00+00:00,22584.21,22597.57,22573.08,22573.31,56.63801
2022-07-24 00:09:00+00:00,22575.35,22592.85,22573.09,22587.92,38.16008
2022-07-24 00:10:00+00:00,22587.92,22639.7,22579.17,22626.59,109.29793
2022-07-24 00:11:00+00:00,22626.59,22646.98,22607.59,22639.8,148.85157
2022-07-24 00:12:00+00:00,22642.27,22650.0,22628.79,22636.02,124.82311
2022-07-24 00:13:00+00:00,22638.46,22677.37,22636.02,22655.53,172.87694
2022-07-24 00:14:00+00:00,22655.53,22655.85,22621.65,22622.62,196.142
2022-07-24 00:15:00+00:00,22625.3,22639.29,22603.67,22606.17,201.12102
2022-07-24 00:16:00+00:00,22606.17,22617.49,22594.35,22610.72,85.98074
2022-07-24 00:17:00+00:00,22610.72,22612.51,22603.5,22605.36,41.40909
2022-07-24 00:18:00+00:00,22603.55,22622.47,22595.0,22616.56,76.78756
2022-07-24 00:19:00+00:00,22614.57,22616.56,22600.74,22601.56,34.99106
2022-07-24 00:20:00+00:00,22603.14,22611.45,22595.96,22603.15,63.54943
2022-07-24 00:21:00+00:00,22603.15,22609.65,22595.88,22598.83,40.9314
2022-07-24 00:22:00+00:00,22598.83,22601.85,22573.7,22585.08,106.22482
2022-07-24 00:23:00+00:00,22587.61,22588.65,22571.36,22576.56,59.09179
2022-07-24 00:24:00+00:00,22576.56,22579.79,22564.61,22574.9,83.18861
2022-07-24 00:25:00+00:00,22574.9,22579.04,22566.2,22567.6,25.0274
2022-07-24 00:26:00+00:00,22568.45,22576.65,22546.56,22558.23,173.95757
2022-07-24 00:27:00+00:00,22556.1,22579.27,22554.41,22572.02,64.61187
2022-07-24 00:28:00+00:00,22572.02,22572.4,22565.55,22567.69,27.14432
2022-07-24 00:29:00+00:00,22566.84,22600.69,22564.54,22593.18,95.68537
2022-07-24 00:30:00+00:00,22593.18,22597.26,22576.89,22581.21,54.38059
2022-07-24 00:31:00+00:00,22581.21,22593.65,22565.26,22575.72,70.86509
2022-07-24 00:32:00+00:00,22575.94,22626.31,22562.02,22615.11,147.70213
2022-07-24 00:33:00+00:00,22617.67,22617.67,22590.04,22604.66,74.02292
2022-07-24 00:34:00+00:00,22601.96,22604.66,22590.0,22594.59,32.58266
2022-07-24 00:35:00+00:00,22594.59,22596.84,22578.19,22581.55,32.9967
2022-07-24 00:36:00+00:00,22581.55,22583.33,22575.0,22579.77,28.56054
2022-07-24 00:37:00+00:00,22579.77,22594.8,22576.36,22590.53,40.79968
2022-07-24 00:38:00+00:00,22589.23,22592.2,22576.46,22583.4,34.16974
2022-07-24 00:39:00+00:00,22581.99,22587.0,22566.06,22569.55,45.78411
2022-07-24 00:40:00+00:00,22569.55,22579.08,22566.77,22575.21,30.3097
2022-07-24 00:41:00+00:00,22575.21,22576.92,22567.18,22572.52,39.01204
2022-07-24 00:42:00+00:00,22571.16,22582.53,22570.06,22575.22,30.57694
2022-07-24 00:43:00+00:00,22575.22,22580.94,22572.06,22577.39,20.21142
2022-07-24 00:44:00+00:00,22577.31,22580.78,22554.88,22559.14,79.99083
2022-07-24 00:45:00+00:00,22557.81,22565.28,22556.17,22558.48,36.09842
2022-07-24 00:46:00+00:00,22560.17,22573.52,22558.0,22568.76,33.1534
2022-07-24 00:47:00+00:00,22570.08,22571.67,22561.11,22566.06,22.7059
2022-07-24 00:48:00+00:00,22563.88,22570.48,22541.72,22554.59,77.93876
2022-07-24 00:49:00+00:00,22554.59,22558.25,22545.6,22552.8,36.44725
2022-07-24 00:50:00+00:00,22554.25,22556.35,22544.94,22548.86,37.67672
2022-07-24 00:51:00+00:00,22550.5,22563.46,22543.76,22556.34,41.09634
2022-07-24 00:52:00+00:00,22556.34,22566.8,22556.34,22563.56,17.81566
2022-07-24 00:53:00+00:00,22561.81,22569.11,22557.38,22559.46,30.92948
2022-07-24 00:54:00+00:00,22561.49,22564.38,22554.22,22555.09,36.99874
2022-07-24 00:55:00+00:00,22555.09,22566.05,22552.47,22562.84,43.90262
2022-07-24 00:56:00+00:00,22560.11,22567.02,22547.24,22551.96,180.31673
2022-07-24 00:57:00+00:00,22554.0,22558.54,22546.58,22550.04,26.01806
2022-07-24 00:58:00+00:00,22548.05,22557.89,22546.79,22554.96,29.14759
2022-07-24 00:59:00+00:00,22553.95,22554.97,22541.98,22549.18,25.52289
2022-07-24 01:00:00+00:00,22550.51,22589.28,22549.17,22566.8,87.04025
2022-07-24 01:01:00+00:00,22566.8,22574.12,22563.7,22568.63,37.87673
2022-07-24 01:02:00+00:00,22570.13,22578.43,22566.81,22578.03,34.05188
2022-07-24 01:03:00+00:00,22578.03,22586.76,22567.26,22579.57,63.30757
2022-07-24 01:04:00+00:00,22578.9,22588.45,22573.92,22578.93,31.06693
2022-07-24 01:05:00+00:00,22579.97,22581.92,22556.58,22559.97,39.41679
2022-07-24 01:06:00+00:00,22561.71,22569.0,22558.3,22568.86,18.13
2022-07-24 01:07:00+00:00,22568.86,22568.86,22545.88,22548.57,43.62858
2022-07-24 01:08:00+00:00,22549.2,22556.79,22547.75,22552.81,20.62916
2022-07-24 01:09:00+00:00,22552.81,22556.1,22540.0,22541.82,28.60496
2022-07-24 01:10:00+00:00,22541.82,22550.43,22529.14,22531.12,60.54625
2022-07-24 01:11:00+00:00,22533.54,22535.56,22514.14,22518.57,65.7139
2022-07-24 01:12:00+00:00,22518.57,22525.65,22513.02,22521.55,62.76662
2022-07-24 01:13:00+00:00,22521.55,22523.83,22513.94,22520.33,51.78335
2022-07-24 01:14:00+00:00,22522.36,22524.81,22515.79,22521.39,22.99776
2022-07-24 01:15:00+00:00,22521.39,22537.21,22520.0,22530.46,40.83245
2022-07-24 01:16:00+00:00,22528.28,22535.91,22520.0,22534.76,54.99532
2022-07-24 01:17:00+00:00,22532.77,22545.23,22530.18,22544.52,37.76752
2022-07-24 01:18:00+00:00,22542.32,22568.9,22542.32,22557.2,69.0458
2022-07-24 01:19:00+00:00,22556.82,22557.6,22542.72,22547.93,40.03591
2022-07-24 01:20:00+00:00,22547.93,22566.35,22546.48,22550.91,81.52848
2022-07-24 01:21:00+00:00,22551.1,22569.07,22548.94,22564.36,55.11771
2022-07-24 01:22:00+00:00,22562.7,22567.19,22547.76,22558.17,52.91353
2022-07-24 01:23:00+00:00,22560.8,22564.39,22550.0,22554.4,31.57749
2022-07-24 01:24:00+00:00,22554.39,22566.73,22553.23,22554.96,33.83702
2022-07-24 01:25:00+00:00,22554.96,22564.6,22553.5,22557.71,19.43987
2022-07-24 01:26:00+00:00,22557.71,22564.59,22553.47,22561.4,25.51861
2022-07-24 01:27:00+00:00,22561.4,22562.0,22539.3,22546.1,40.60623
2022-07-24 01:28:00+00:00,22546.1,22550.95,22520.0,22521.6,66.11185
2022-07-24 01:29:00+00:00,22521.6,22525.34,22512.0,22524.4,42.54346
2022-07-24 01:30:00+00:00,22522.87,22527.77,22515.24,22523.21,30.6869
2022-07-24 01:31:00+00:00,22521.49,22526.47,22517.7,22522.0,47.68622
2022-07-24 01:32:00+00:00,22520.9,22522.7,22503.19,22507.02,71.39491
2022-07-24 01:33:00+00:00,22507.02,22512.44,22486.47,22487.07,138.94339
2022-07-24 01:34:00+00:00,22487.07,22503.44,22485.0,22495.27,69.89396
2022-07-24 01:35:00+00:00,22495.17,22497.89,22465.58,22475.96,79.95214
2022-07-24 01:36:00+00:00,22477.03,22499.6,22475.95,22495.49,52.8039
2022-07-24 01:37:00+00:00,22495.49,22533.5,22495.49,22528.26,76.45937
2022-07-24 01:38:00+00:00,22528.26,22545.0,22518.2,22518.58,46.83193
2022-07-24 01:39:00+00:00,22521.12,22526.06,22510.34,22523.28,39.32034
2022-07-24 01:40:00+00:00,22522.19,22523.73,22488.84,22499.52,119.07157
2022-07-24 01:41:00+00:00,22501.65,22507.11,22481.27,22491.31,52.61511
2022-07-24 01:42:00+00:00,22491.31,22499.11,22490.0,22495.89,21.01172
2022-07-24 01:43:00+00:00,22493.91,22495.89,22422.74,22432.25,285.70915
2022-07-24 01:44:00+00:00,22433.72,22446.62,22405.45,22426.5,163.959
2022-07-24 01:45:00+00:00,22429.28,22448.6,22422.21,22429.82,58.99019
2022-07-24 01:46:00+00:00,22432.66,22433.84,22410.82,22419.23,89.43326
2022-07-24 01:47:00+00:00,22417.92,22433.26,22399.1,22408.66,120.1048
2022-07-24 01:48:00+00:00,22412.08,22412.08,22372.54,22388.48,114.24513
2022-07-24 01:49:00+00:00,22388.48,22397.77,22373.82,22381.14,43.68811
2022-07-24 01:50:00+00:00,22381.14,22393.96,22374.79,22389.93,46.45349
2022-07-24 01:51:00+00:00,22387.97,22423.97,22383.9,22423.77,67.96084
2022-07-24 01:52:00+00:00,22423.77,22426.81,22405.36,22414.38,77.26243
2022-07-24 01:53:00+00:00,22414.37,22423.64,22396.05,22404.83,59.63227
2022-07-24 01:54:00+00:00,22404.83,22409.31,22394.65,22397.78,32.992
2022-07-24 01:55:00+00:00,22395.44,22407.12,22393.3,22406.06,34.38447
2022-07-24 01:56:00+00:00,22403.62,22412.91,22400.04,22406.3,38.16328
2022-07-24 01:57:00+00:00,22408.46,22429.99,22402.8,22428.43,60.69661
2022-07-24 01:58:00+00:00,22425.19,22428.39,22408.16,22422.59,51.16262
2022-07-24 01:59:00+00:00,22422.59,22437.98,22409.43,22423.58,54.82575
2022-07-24 02:00:00+00:00,22426.04,22433.11,22422.48,22428.93,33.81017
2022-07-24 02:01:00+00:00,22430.68,22430.84,22410.0,22410.98,43.40743
2022-07-24 02:02:00+00:00,22412.87,22420.44,22401.21,22418.6,44.48176
2022-07-24 02:03:00+00:00,22416.1,22419.99,22399.94,22410.67,45.45094
2022-07-24 02:04:00+00:00,22410.67,22412.25,22400.0,22408.85,39.75838
2022-07-24 02:05:00+00:00,22407.23,22411.58,22398.63,22405.0,37.6171
2022-07-24 02:06:00+00:00,22407.33,22407.66,22382.4,22390.02,37.42279
2022-07-24 02:07:00+00:00,22388.58,22394.34,22384.08,22385.79,36.08368
2022-07-24 02:08:00+00:00,22385.79,22415.5,22381.81,22411.19,128.08937
2022-07-24 02:09:00+00:00,22411.19,22411.19,22400.83,22404.88,22.479
2022-07-24 02:10:00+00:00,22404.88,22406.16,22384.53,22389.99,64.81643
2022-07-24 02:11:00+00:00,22389.99,22390.47,22373.27,22376.99,54.5829
2022-07-24 02:12:00+00:00,22374.7,22383.23,22360.1,22376.29,72.29462
2022-07-24 02:13:00+00:00,22378.79,22406.59,22375.45,22384.23,72.04481
2022-07-24 02:14:00+00:00,22385.14,22396.93,22380.88,22393.81,27.40668
2022-07-24 02:15:00+00:00,22392.12,22401.57,22387.29,22391.86,33.42198
2022-07-24 02:16:00+00:00,22390.36,22396.0,22378.55,22379.7,33.05787
2022-07-24 02:17:00+00:00,22379.7,22392.76,22377.42,22387.66,51.31685
2022-07-24 02:18:00+00:00,22386.22,22397.24,22385.42,22388.65,31.55854
2022-07-24 02:19:00+00:00,22389.92,22393.55,22358.03,22373.59,167.03217
2022-07-24 02:20:00+00:00,22373.59,22380.96,22368.31,22375.51,50.45313
2022-07-24 02:21:00+00:00,22373.19,22375.88,22360.62,22366.12,39.34392
2022-07-24 02:22:00+00:00,22366.12,22370.82,22359.52,22363.41,29.83235
2022-07-24 02:23:00+00:00,22363.41,22384.51,22359.76,22367.52,93.00784
2022-07-24 02:24:00+00:00,22367.52,22375.0,22348.46,22371.54,275.72818
2022-07-24 02:25:00+00:00,22374.25,22395.0,22365.08,22394.73,67.0126
2022-07-24 02:26:00+00:00,22394.73,22403.93,22390.03,22398.06,56.57043
2022-07-24 02:27:00+00:00,22401.11,22403.65,22397.88,22401.6,15.765
2022-07-24 02:28:00+00:00,22401.6,22405.31,22396.43,22401.43,25.55919
2022-07-24 02:29:00+00:00,22403.39,22415.2,22400.48,22410.26,37.99469
2022-07-24 02:30:00+00:00,22408.51,22428.52,22408.46,22422.99,51.62235
2022-07-24 02:31:00+00:00,22420.82,22458.59,22413.11,22448.57,123.00951
2022-07-24 02:32:00+00:00,22445.66,22449.39,22423.16,22427.56,68.19395
2022-07-24 02:33:00+00:00,22427.56,22441.9,22425.94,22427.84,39.40363
2022-07-24 02:34:00+00:00,22427.84,22436.95,22416.58,22419.25,59.09923
2022-07-24 02:35:00+00:00,22416.58,22424.52,22414.57,22421.27,37.31347
2022-07-24 02:36:00+00:00,22421.27,22432.47,22416.6,22427.16,30.87586
2022-07-24 02:37:00+00:00,22427.16,22430.66,22424.06,22427.07,19.36216
2022-07-24 02:38:00+00:00,22427.07,22456.19,22424.31,22456.19,53.9865
2022-07-24 02:39:00+00:00,22456.19,22456.55,22434.28,22439.3,83.28353
2022-07-24 02:40:00+00:00,22439.3,22448.72,22425.67,22427.82,35.83703
2022-07-24 02:41:00+00:00,22429.01,22429.04,22415.0,22424.74,29.98242
2022-07-24 02:42:00+00:00,22425.75,22427.47,22420.02,22424.53,15.67979
2022-07-24 02:43:00+00:00,22424.53,22424.54,22413.6,22415.02,67.56903
2022-07-24 02:44:00+00:00,22416.6,22427.17,22410.02,22420.85,28.01361
2022-07-24 02:45:00+00:00,22422.0,22435.18,22418.54,22433.7,26.10358
2022-07-24 02:46:00+00:00,22431.67,22439.0,22428.92,22432.75,22.53424
2022-07-24 02:47:00+00:00,22432.75,22434.57,22415.41,22420.66,64.17945
2022-07-24 02:48:00+00:00,22419.15,22422.4,22391.16,22400.0,65.17508
2022-07-24 02:49:00+00:00,22397.5,22407.38,22395.33,22400.36,34.86145
2022-07-24 02:50:00+00:00,22400.36,22404.16,22385.5,22389.87,40.50777
2022-07-24 02:51:00+00:00,22386.8,22406.96,22386.8,22403.12,33.36616
2022-07-24 02:52:00+00:00,22404.51,22408.01,22394.32,22400.73,24.18272
2022-07-24 02:53:00+00:00,22400.73,22414.43,22400.34,22410.5,30.31313
2022-07-24 02:54:00+00:00,22410.5,22412.39,22400.31,22403.12,12.43244
2022-07-24 02:55:00+00:00,22404.13,22418.15,22400.01,22413.55,28.65717
